X_lr,X_stdt,Y
0.425756924753039,0.25685964042694703,0.25959117223543243
0.3734138368375256,0.25959117223543243,0.2659046039598398
0.4781000126685524,0.2659046039598398,0.2622069486835983
0.4429707450185513,0.2622069486835983,0.2582330561351136
0.3737663440340809,0.2582330561351136,0.22441411821365612
0.44320394462449453,0.22441411821365612,0.1929789144335717
0.47739930437434586,0.1929789144335717,0.20374610896321907
0.35666752526027695,0.20374610896321907,0.1861731385989352
0.44320394462449453,0.1861731385989352,0.17683006312190855
0.4603004856005417,0.17683006312190855,0.1824064685862156
0.4934825471890874,0.1824064685862156,0.18238101814456445
0.4424128504768774,0.18238101814456445,0.18647071430834827
0.3923357507453463,0.18647071430834827,0.18642088501988174
0.44252217303689334,0.18642088501988174,0.17604339050009474
0.4424128504768774,0.17604339050009474,0.17195437245558287
0.425756924753039,0.17195437245558287,0.17581686171564273
0.3923357507453463,0.17581686171564273,0.15990320995851004
0.425756924753039,0.15990320995851004,0.13796078443167603
0.3747965506008448,0.13796078443167603,0.13796078443167603
0.442855743526843,0.13796078443167603,0.13715492544507296
0.45961848013142975,0.13715492544507296,0.1376631174955769
0.44252217303689334,0.1376631174955769,0.12682623847935176
0.425756924753039,0.12682623847935176,0.15392042770913938
0.32348774146948744,0.15392042770913938,0.15658236195838401
0.4603004856005417,0.15658236195838401,0.15100996514646198
0.4598421123967617,0.15100996514646198,0.1509653528576705
0.4426321112615106,0.1509653528576705,0.1474370799559611
0.39189536937464853,0.1474370799559611,0.1384473665135186
0.4763837284152837,0.1384473665135186,0.1403680355277115
0.4589624695740717,0.1403680355277115,0.21147161675553863
0.601104300291573,0.21147161675553863,0.25266370035350144
0.5899150674142901,0.25266370035350144,0.2858091969965481
0.30741784300729236,0.2858091969965481,0.2825060557462506
0.4558556286216473,0.2825060557462506,0.2858511831529747
0.39565822088443076,0.2858511831529747,0.2860525954265512
0.425756924753039,0.2860525954265512,0.285829988716115
0.4408500061591316,0.285829988716115,0.2853359609818162
0.39548116336497885,0.2853359609818162,0.2853359609818162
0.425756924753039,0.2853359609818162,0.2976208573100451
0.33273141237010745,0.2976208573100451,0.31059944222674296
